Crop,Nitrogen,Phosphorus,Potassium,pH,Temperature,Humidity,Rainfall,Irrigation,Yield_Tonnes_Per_Hectare
Soybean,52.9,81.3,69.9,7.0,24.6,73.6,947.6,Sprinkler,1.68
Soybean,59.5,52.5,41.0,7.07,27.5,71.1,795.1,Sprinkler,1.63
Soybean,33.9,54.7,45.9,4.59,23.3,71.7,684.9,Rainfed,1.05
Soybean,52.7,92.5,35.9,7.46,20.2,54.1,900.4,Drip,1.63
Soybean,25.7,56.1,37.1,6.25,21.2,65.8,711.3,Rainfed,1.21
Soybean,29.1,75.8,69.9,5.8,26.8,63.0,1201.6,Flood,1.34
Soybean,35.8,85.9,58.4,5.71,32.7,60.9,969.3,Sprinkler,1.4
Soybean,48.6,74.5,73.8,6.29,19.1,65.6,787.7,Sprinkler,1.6
Soybean,57.5,78.5,69.3,7.62,20.8,72.2,700.4,Flood,1.35
Soybean,29.6,94.4,59.2,7.69,21.4,79.8,987.8,Sprinkler,1.43
Soybean,31.9,87.6,57.5,7.47,24.0,58.3,459.6,Flood,1.37
Soybean,35.0,80.5,38.0,7.61,27.1,83.8,502.9,Drip,1.73
Soybean,11.4,13.7,17.9,6.95,31.3,74.2,876.1,Flood,1.17
Soybean,56.2,55.3,50.8,7.13,20.2,82.3,653.7,Drip,1.62
Soybean,59.7,56.3,43.3,6.19,31.9,51.7,724.2,Sprinkler,1.51
Soybean,24.0,94.9,42.1,6.64,20.8,79.6,679.0,Drip,1.57
Soybean,52.0,52.7,53.3,5.77,25.5,73.6,780.3,Drip,1.77
Soybean,50.1,66.4,41.3,4.49,29.2,65.5,553.6,Flood,1.27
Soybean,22.2,79.7,52.7,7.7,22.4,79.4,693.4,Sprinkler,1.4
Soybean,30.9,80.1,45.9,7.25,37.6,54.0,827.5,Sprinkler,1.5
Soybean,34.3,47.4,62.9,6.8,23.2,61.2,457.6,Flood,1.39
Soybean,51.2,77.2,57.6,7.37,28.7,61.7,759.7,Drip,1.78
Soybean,34.3,51.6,44.3,7.28,24.9,42.7,197.5,Rainfed,0.86
Soybean,46.5,69.1,48.7,6.07,32.4,77.8,891.2,Rainfed,1.2
Soybean,48.6,81.7,47.9,6.8,38.4,75.7,557.4,Sprinkler,1.47
Soybean,35.5,43.2,74.1,6.99,25.2,48.9,1013.3,Drip,1.68
Soybean,24.3,96.2,28.5,7.5,31.1,60.0,455.4,Drip,1.42
Soybean,39.5,81.5,59.5,6.98,20.7,41.6,203.9,Rainfed,0.84
Soybean,21.9,69.0,31.9,6.08,26.2,79.7,1132.6,Rainfed,0.99
Soybean,44.4,87.9,60.0,6.08,24.8,82.2,559.8,Drip,1.7
Soybean,29.0,68.4,48.8,6.06,41.7,74.2,701.4,Rainfed,1.09
Soybean,27.9,55.8,70.4,6.31,31.9,56.4,1210.4,Rainfed,1.02
Soybean,45.5,60.5,53.8,6.06,18.4,67.8,864.3,Flood,1.36
Soybean,58.9,67.9,25.9,7.02,29.5,65.9,1005.2,Drip,1.67
Soybean,42.8,82.8,46.3,6.58,31.6,42.8,110.3,Rainfed,0.77
Soybean,61.7,45.6,27.5,6.78,23.0,68.3,1033.9,Drip,1.58
Soybean,35.4,88.9,33.9,5.76,34.5,84.2,651.3,Drip,1.58
Soybean,48.5,94.5,40.2,6.1,28.5,67.5,1028.5,Flood,1.3
Soybean,37.0,67.5,72.8,6.87,20.5,62.7,627.3,Drip,1.75
Soybean,47.6,70.0,46.3,6.38,19.5,57.0,1127.5,Flood,1.37
Soybean,33.7,46.7,55.9,6.73,30.9,61.5,1248.2,Sprinkler,1.5
Soybean,57.8,64.4,68.4,5.76,29.8,47.9,561.6,Flood,1.21
Soybean,61.0,55.3,41.1,7.2,31.9,85.0,664.2,Sprinkler,1.44
Soybean,32.1,66.1,36.8,7.37,25.3,56.4,896.0,Rainfed,1.31
Soybean,55.2,92.1,64.3,7.48,19.7,82.0,951.9,Flood,1.19
Soybean,29.7,76.2,30.0,7.16,25.0,51.1,1243.0,Rainfed,1.12
Soybean,48.8,48.4,69.9,7.55,30.7,82.1,893.5,Sprinkler,1.49
Soybean,40.7,77.9,43.9,7.04,30.2,70.0,861.9,Drip,1.89
Soybean,48.2,57.3,38.1,6.07,22.4,61.4,749.8,Rainfed,1.21
Soybean,41.4,74.1,34.8,6.99,23.7,74.4,896.9,Sprinkler,1.62
Soybean,45.7,65.8,47.4,6.27,22.9,73.0,443.5,Drip,1.76
Soybean,29.1,65.6,67.3,5.7,33.7,47.1,580.1,Drip,1.55
Soybean,48.1,52.7,68.3,7.29,22.5,77.2,1159.3,Flood,1.29
Soybean,28.1,52.3,55.4,6.96,41.4,65.6,815.0,Drip,1.66
Soybean,23.9,63.4,38.7,6.71,32.2,74.6,722.1,Sprinkler,1.6
Soybean,29.4,48.2,37.4,5.96,24.0,82.5,538.6,Flood,1.44
Soybean,29.9,73.3,56.2,5.1,25.2,63.9,784.8,Drip,1.67
Soybean,28.0,48.6,58.9,6.15,29.3,79.5,974.7,Drip,1.55
Soybean,34.6,93.9,62.1,5.98,26.1,57.7,1241.9,Rainfed,1.15
Soybean,36.0,75.6,49.1,6.15,29.2,58.4,976.0,Sprinkler,1.66
Soybean,50.8,68.0,31.2,6.08,22.2,47.5,1023.3,Sprinkler,1.56
Soybean,25.6,77.9,52.9,6.49,21.3,34.8,109.3,Rainfed,0.81
Soybean,27.0,69.1,66.3,7.48,32.4,61.8,1088.6,Flood,1.23
Soybean,34.6,81.3,70.0,7.74,22.9,83.2,849.4,Drip,1.69
Soybean,39.7,94.9,72.9,6.36,24.0,60.3,1114.2,Flood,1.37
Soybean,40.8,83.2,67.7,6.16,28.5,66.9,1049.1,Flood,1.36
Soybean,40.4,70.2,38.6,7.38,27.2,33.2,124.1,Rainfed,0.88
Soybean,11.5,26.6,10.5,6.29,29.7,60.1,655.9,Rainfed,1.07
Soybean,29.8,47.4,58.2,6.59,20.1,72.0,610.2,Sprinkler,1.52
Soybean,60.4,55.1,46.2,7.71,23.4,70.8,699.7,Drip,1.65
Soybean,47.5,76.1,45.9,6.99,22.4,60.1,802.7,Flood,1.53
Soybean,47.9,54.3,37.9,7.06,31.0,63.5,714.8,Rainfed,1.24
Soybean,50.2,94.2,61.4,6.33,24.0,60.6,465.3,Rainfed,0.8
Soybean,13.7,26.1,12.2,7.09,23.9,72.4,721.7,Flood,1.23
Soybean,45.8,45.1,55.8,5.96,26.4,71.8,561.8,Sprinkler,1.53
Soybean,59.7,97.5,57.7,7.5,29.0,80.1,795.3,Sprinkler,1.49
Soybean,54.5,87.7,44.5,6.24,28.2,80.2,1035.1,Sprinkler,1.55
Soybean,50.2,92.9,38.5,5.95,26.0,59.4,1239.4,Drip,1.62
Soybean,43.5,84.0,49.5,6.8,20.5,75.2,572.4,Rainfed,1.21
Soybean,43.9,51.8,47.7,7.79,23.2,55.8,536.8,Sprinkler,1.5
Soybean,60.4,48.5,53.0,5.9,27.7,77.6,881.0,Flood,1.34
Soybean,32.9,77.3,25.9,6.53,22.0,82.5,772.4,Flood,1.51
Soybean,33.4,80.4,52.5,6.95,18.0,55.3,1203.2,Drip,1.63
Soybean,29.1,50.2,35.8,6.86,33.6,58.0,705.2,Sprinkler,1.59
Soybean,41.8,72.0,64.0,6.88,22.1,50.0,1209.0,Flood,1.38
Soybean,47.9,52.1,40.5,6.94,26.8,56.2,780.8,Rainfed,1.3
Soybean,33.0,55.5,46.8,6.43,32.9,34.5,146.3,Rainfed,0.74
Soybean,52.7,75.4,57.0,4.75,29.0,68.5,705.9,Rainfed,1.08
Soybean,53.9,57.5,52.7,7.47,24.9,76.6,982.0,Rainfed,1.19
Soybean,25.4,52.4,43.5,7.71,22.7,82.1,588.7,Rainfed,1.14
Soybean,25.3,67.8,55.4,6.52,40.5,63.2,635.9,Flood,1.22
Soybean,55.7,67.3,40.7,6.75,27.1,57.5,882.8,Drip,1.89
Soybean,33.6,63.0,41.5,6.56,21.8,24.1,90.1,Rainfed,0.77
Soybean,35.4,86.2,51.4,6.91,27.5,61.0,1244.0,Drip,1.66
Soybean,59.8,89.2,46.0,7.62,19.7,71.1,1208.5,Flood,1.12
Soybean,51.4,58.8,31.0,7.21,21.0,49.4,892.4,Sprinkler,1.56
Soybean,27.1,64.2,56.2,7.3,28.3,46.4,557.3,Sprinkler,1.54
Soybean,45.8,45.0,64.7,6.97,33.1,61.7,842.0,Sprinkler,1.62
Soybean,33.5,77.6,42.2,7.45,18.9,46.5,523.4,Drip,1.63
Soybean,34.4,53.3,50.5,7.49,39.4,66.4,570.2,Sprinkler,1.5
Soybean,33.7,71.9,40.6,7.66,24.5,53.8,559.7,Sprinkler,1.59
Soybean,29.2,57.7,40.7,7.01,21.0,74.3,690.0,Sprinkler,1.61
Soybean,34.8,95.7,48.1,6.38,23.0,46.7,1001.5,Drip,1.82
Soybean,30.1,71.8,61.7,7.53,20.7,84.4,1183.5,Rainfed,1.12
Soybean,43.9,73.6,74.6,5.92,31.7,55.9,736.2,Drip,1.68
Soybean,62.9,64.4,58.5,5.95,33.7,78.1,756.8,Drip,1.47
Soybean,62.9,87.3,38.7,7.76,18.3,62.5,907.0,Drip,1.39
Soybean,35.4,64.5,43.2,6.85,21.0,44.3,209.2,Rainfed,0.78
Soybean,34.7,67.6,64.8,6.65,39.1,70.9,640.4,Drip,1.68
Soybean,56.1,45.4,54.0,7.8,31.3,49.8,996.6,Flood,1.21
Soybean,50.8,63.1,64.7,4.82,25.5,70.3,810.8,Drip,1.6
Soybean,41.9,77.9,35.4,4.65,30.0,79.6,992.2,Drip,1.54
Soybean,40.8,77.6,33.4,7.58,27.5,45.9,955.3,Sprinkler,1.53
Soybean,54.2,94.4,74.7,6.85,27.5,45.9,1149.4,Drip,1.55
Soybean,27.1,50.1,29.2,6.37,25.2,63.6,800.6,Sprinkler,1.62
Soybean,47.8,43.5,34.0,6.43,34.1,48.1,1022.3,Drip,1.67
Soybean,39.3,92.5,28.8,6.81,24.2,83.6,1090.8,Drip,1.69
Soybean,30.1,47.2,52.2,7.25,30.2,66.4,844.0,Rainfed,1.24
Soybean,43.9,81.3,41.8,6.33,31.6,37.3,67.9,Rainfed,0.83
Soybean,49.6,74.2,56.0,6.89,31.6,57.8,1020.9,Rainfed,1.26
Soybean,53.0,50.9,37.6,6.72,38.4,68.9,646.4,Sprinkler,1.44
Soybean,43.4,57.2,60.2,5.99,26.7,52.8,853.9,Drip,1.79
Soybean,40.2,62.1,64.8,4.43,28.2,76.7,869.0,Sprinkler,1.45
Soybean,49.2,51.8,61.0,6.88,31.0,20.3,197.8,Rainfed,0.81
Soybean,49.9,77.2,33.5,6.78,22.7,67.4,1045.2,Drip,1.68
Soybean,47.2,58.8,72.4,6.79,21.1,49.3,884.2,Sprinkler,1.7
Soybean,51.7,58.9,33.0,6.43,25.7,29.0,181.6,Rainfed,0.88
Soybean,57.3,55.0,43.3,6.64,23.0,75.7,775.8,Flood,1.54
Soybean,31.1,59.7,30.1,6.86,38.3,77.0,570.4,Rainfed,1.27
Soybean,28.8,50.1,36.3,7.24,30.4,60.2,884.0,Rainfed,1.23
Soybean,28.5,78.4,33.2,7.11,29.3,70.7,688.3,Rainfed,1.2
Soybean,53.2,77.7,65.1,7.14,22.7,51.1,958.2,Flood,1.36
Soybean,53.3,62.0,51.1,4.9,31.8,63.1,730.2,Rainfed,1.05
Soybean,57.7,61.3,71.4,5.82,20.0,63.4,1033.3,Sprinkler,1.32
Soybean,31.4,71.0,51.4,7.28,27.2,69.6,874.3,Rainfed,1.27
Soybean,53.0,77.2,51.5,6.42,31.3,52.6,470.0,Flood,1.37
Soybean,48.0,68.8,39.8,7.68,20.8,75.1,1096.0,Rainfed,1.17
Soybean,43.7,93.3,65.0,7.3,31.4,64.7,474.0,Drip,1.51
Soybean,44.4,66.7,37.1,7.21,33.5,75.8,538.4,Sprinkler,1.61
Soybean,46.1,66.8,39.5,6.39,22.1,52.8,922.9,Sprinkler,1.58
Soybean,49.8,95.7,42.7,6.33,25.6,74.0,1228.5,Sprinkler,1.52
Soybean,40.8,44.7,69.5,6.31,20.4,84.8,724.9,Drip,1.7
Soybean,37.7,74.5,31.5,4.45,24.5,57.3,877.1,Rainfed,1.02
Soybean,36.2,42.9,25.8,6.83,27.4,67.2,1031.8,Rainfed,1.15
Soybean,45.3,97.7,31.8,7.37,35.0,77.2,1069.1,Drip,1.52
Soybean,40.7,50.7,55.5,6.73,26.0,24.9,111.4,Rainfed,0.89
Soybean,33.8,68.4,53.6,7.01,21.1,74.1,1015.4,Rainfed,1.17
Soybean,41.2,80.7,59.0,6.8,36.4,67.0,727.6,Sprinkler,1.65
Soybean,52.0,65.9,27.5,7.06,28.8,47.9,580.1,Sprinkler,1.54
Soybean,52.9,63.9,58.2,7.18,29.0,68.8,1100.7,Flood,1.39
Soybean,10.5,21.2,17.6,7.02,32.8,63.0,998.9,Rainfed,1.02
Soybean,32.2,48.5,41.7,6.23,18.5,61.4,462.2,Drip,1.52
Soybean,33.8,93.9,61.4,6.48,21.6,50.5,1065.2,Sprinkler,1.55
Soybean,51.7,51.5,44.6,6.89,27.6,50.6,655.3,Rainfed,1.25
Soybean,28.0,60.9,41.7,7.42,21.3,66.9,1082.0,Flood,1.29
Soybean,33.8,88.0,62.1,7.18,19.1,46.7,1010.2,Rainfed,1.15
Soybean,34.0,79.9,60.6,7.12,34.1,59.7,472.5,Rainfed,0.86
Kidney Beans,55.6,62.4,49.9,6.0,35.8,47.1,694.9,Rainfed,0.82
Kidney Beans,58.9,60.1,61.0,6.29,25.5,69.2,715.7,Drip,1.37
Kidney Beans,25.4,102.4,29.0,5.78,29.2,47.5,439.1,Flood,0.92
Kidney Beans,31.5,63.4,43.7,6.08,24.3,74.6,569.7,Rainfed,0.96
Kidney Beans,29.1,66.4,51.8,5.66,16.1,55.1,893.1,Sprinkler,1.11
Kidney Beans,27.7,50.1,23.2,6.99,29.1,44.6,469.2,Drip,1.02
Kidney Beans,67.0,58.5,34.0,5.96,21.5,67.3,673.1,Rainfed,0.94
Kidney Beans,39.3,85.7,60.3,6.7,26.2,70.0,544.7,Flood,1.07
Kidney Beans,46.7,75.2,53.2,6.92,18.7,72.1,889.9,Drip,1.22
Kidney Beans,48.2,73.0,54.6,5.8,17.2,41.5,82.0,Rainfed,0.62
Kidney Beans,47.4,65.8,33.3,7.13,15.2,56.2,322.1,Flood,1.0
Kidney Beans,34.9,50.4,33.5,6.07,16.2,62.0,572.4,Rainfed,0.91
Kidney Beans,13.6,25.9,9.9,6.95,26.9,61.5,600.2,Rainfed,0.72
Kidney Beans,38.9,85.9,60.2,6.5,28.7,49.4,1004.7,Flood,0.97
Kidney Beans,57.6,70.3,48.7,5.54,24.5,73.4,624.8,Rainfed,0.98
Kidney Beans,29.7,67.1,27.8,6.24,22.2,77.8,608.8,Sprinkler,1.26
Kidney Beans,36.6,83.6,53.1,5.89,15.8,60.1,569.8,Drip,1.32
Kidney Beans,30.6,99.8,54.6,6.9,19.6,59.4,735.3,Flood,1.06
Kidney Beans,25.0,97.6,60.6,6.45,16.2,72.7,704.0,Flood,1.0
Kidney Beans,35.4,55.1,58.9,5.51,24.7,52.0,717.5,Sprinkler,1.27
Kidney Beans,67.8,50.5,37.7,6.1,23.7,56.3,387.9,Rainfed,0.57
Kidney Beans,31.6,48.6,27.5,5.55,16.4,56.8,756.7,Sprinkler,1.07
Kidney Beans,47.2,52.5,42.6,5.95,21.4,25.6,117.6,Rainfed,0.67
Kidney Beans,39.8,86.9,51.2,6.39,22.4,22.8,72.0,Rainfed,0.62
Kidney Beans,44.6,87.1,40.6,5.46,20.5,46.5,845.8,Drip,1.4
Kidney Beans,12.8,6.4,10.9,6.63,19.3,59.7,817.9,Drip,1.05
Kidney Beans,66.6,100.0,50.4,6.25,16.3,75.3,377.4,Sprinkler,1.08
Kidney Beans,29.4,61.9,42.9,6.77,20.0,72.4,509.9,Rainfed,0.93
Kidney Beans,56.4,59.2,22.4,5.97,13.8,76.0,987.5,Flood,0.88
Kidney Beans,54.5,51.5,40.7,4.98,19.5,71.9,799.1,Flood,1.04
Kidney Beans,42.2,55.7,28.4,6.76,22.8,56.2,664.5,Sprinkler,1.25
Kidney Beans,39.8,73.0,28.5,6.03,19.6,51.4,1018.9,Drip,1.23
Kidney Beans,29.6,93.7,59.6,6.04,27.0,50.0,418.0,Drip,1.15
Kidney Beans,40.9,85.8,31.6,5.24,21.3,57.9,362.0,Drip,1.19
Kidney Beans,32.5,96.0,28.5,5.24,20.6,79.4,763.7,Sprinkler,1.13
Kidney Beans,45.4,60.6,27.1,6.63,34.5,70.3,516.9,Sprinkler,1.11
Kidney Beans,11.5,21.4,13.3,5.98,25.4,65.3,556.9,Sprinkler,1.0
Kidney Beans,51.6,74.1,46.6,5.24,13.1,62.0,686.9,Drip,1.26
Kidney Beans,57.4,75.5,43.0,6.71,15.9,58.3,423.6,Sprinkler,1.09
Kidney Beans,41.3,75.7,25.0,6.57,24.3,31.1,87.8,Rainfed,0.64
Kidney Beans,58.7,102.5,36.9,7.1,14.5,56.5,645.8,Sprinkler,1.04
Kidney Beans,47.6,97.7,21.4,6.52,20.0,60.2,840.7,Drip,1.3
Kidney Beans,27.2,74.9,52.4,6.18,16.4,22.1,81.0,Rainfed,0.55
Kidney Beans,60.4,70.4,33.9,6.46,26.8,42.6,987.4,Sprinkler,1.13
Kidney Beans,45.4,66.0,38.6,6.45,14.0,47.0,478.9,Sprinkler,1.28
Kidney Beans,24.0,45.9,21.7,5.28,27.6,67.9,1017.2,Drip,0.96
Kidney Beans,54.5,81.6,36.2,5.99,27.4,68.5,789.2,Drip,1.35
Kidney Beans,57.7,49.8,23.0,6.18,23.1,52.9,821.2,Sprinkler,1.16
Kidney Beans,25.3,46.6,59.3,6.61,24.4,41.1,976.4,Flood,0.95
Kidney Beans,40.1,71.8,53.9,6.81,23.4,48.7,893.2,Sprinkler,1.19
Kidney Beans,10.1,6.5,14.2,6.83,21.6,59.8,765.6,Rainfed,0.75
Kidney Beans,26.1,73.7,41.7,6.76,23.8,71.4,799.3,Rainfed,0.9
Kidney Beans,27.8,80.9,57.9,5.36,22.5,44.6,338.9,Flood,1.01
Kidney Beans,25.1,48.9,57.6,6.26,17.6,69.5,946.1,Flood,1.06
Kidney Beans,34.7,60.1,57.5,6.49,17.0,61.0,800.1,Drip,1.27
Kidney Beans,53.4,51.6,30.6,7.05,24.5,60.0,467.6,Drip,1.25
Kidney Beans,28.7,71.9,38.4,6.2,14.8,44.3,994.9,Rainfed,0.91
Kidney Beans,26.8,60.6,34.4,6.45,22.9,76.9,873.0,Flood,1.06
Kidney Beans,59.5,62.8,30.3,6.4,24.7,55.5,913.8,Rainfed,0.8
Kidney Beans,22.4,50.4,56.8,6.74,20.1,75.6,566.0,Sprinkler,1.27
Kidney Beans,30.1,59.9,59.7,5.59,16.0,59.2,384.5,Flood,0.97
Kidney Beans,59.7,78.5,37.6,7.27,14.1,63.1,1012.7,Flood,0.84
Kidney Beans,22.8,43.8,22.8,7.28,29.7,53.4,523.7,Drip,1.03
Kidney Beans,62.6,88.1,48.4,6.81,25.6,59.0,555.1,Drip,1.18
Kidney Beans,67.1,77.9,59.6,5.23,26.5,74.1,761.7,Rainfed,0.71
Kidney Beans,54.9,74.8,32.8,6.06,17.0,34.8,114.5,Rainfed,0.63
Kidney Beans,62.1,93.6,44.3,6.57,26.2,43.7,530.4,Drip,1.32
Kidney Beans,51.7,63.6,28.2,4.82,16.8,53.8,625.2,Drip,1.24
Kidney Beans,45.8,76.9,34.3,4.82,20.7,70.7,576.6,Drip,1.31
Kidney Beans,48.8,82.2,21.4,6.97,17.6,58.9,909.1,Rainfed,0.85
Kidney Beans,22.4,65.0,31.6,7.22,17.5,77.7,976.3,Flood,0.94
Kidney Beans,31.7,87.2,43.1,5.89,23.3,61.9,524.6,Drip,1.37
Kidney Beans,43.9,60.9,32.3,7.2,27.7,72.7,470.0,Drip,1.22
Kidney Beans,31.8,65.6,57.1,7.07,29.9,77.8,789.9,Sprinkler,1.08
Kidney Beans,52.6,70.2,39.6,4.43,19.9,57.9,407.2,Rainfed,0.87
Kidney Beans,66.3,68.4,58.9,7.0,15.1,78.7,1017.4,Sprinkler,0.98
Kidney Beans,65.8,43.7,60.3,6.52,27.1,61.6,691.4,Flood,0.84
Kidney Beans,46.0,69.7,28.8,6.03,17.8,56.0,735.2,Sprinkler,1.3
Kidney Beans,10.1,11.5,9.7,6.54,20.0,61.1,635.9,Drip,1.13
Kidney Beans,47.3,60.0,59.6,5.91,25.4,45.9,429.5,Sprinkler,1.14
Kidney Beans,39.8,50.3,29.0,6.37,21.4,55.9,815.4,Rainfed,0.98
Kidney Beans,46.4,71.6,35.4,7.11,20.7,61.1,779.5,Drip,1.26
Kidney Beans,45.7,82.6,53.7,7.04,19.7,72.5,501.2,Flood,1.07
Kidney Beans,27.7,80.1,47.9,5.91,26.9,39.1,83.7,Rainfed,0.55
Kidney Beans,35.2,58.7,37.0,4.03,20.2,51.6,519.0,Sprinkler,1.24
Kidney Beans,59.5,54.8,33.2,6.52,18.1,20.8,62.1,Rainfed,0.67
Kidney Beans,41.8,101.8,40.8,6.62,21.4,50.8,393.8,Flood,1.13
Kidney Beans,38.2,61.8,54.8,6.6,33.3,69.9,620.3,Drip,1.24
Kidney Beans,53.0,73.0,43.2,6.25,21.4,70.0,619.0,Drip,1.52
Kidney Beans,60.2,70.3,48.3,7.07,26.1,75.4,326.7,Drip,1.16
Kidney Beans,61.7,93.6,29.0,5.5,27.2,61.7,758.7,Flood,0.94
Kidney Beans,26.6,47.9,32.9,5.87,17.1,69.7,1001.3,Drip,1.13
Kidney Beans,23.4,49.8,42.9,7.3,29.1,44.5,487.8,Rainfed,0.8
Kidney Beans,31.0,85.5,51.2,6.79,33.3,46.7,448.0,Rainfed,0.76
Kidney Beans,14.4,29.7,13.2,6.59,22.7,68.1,826.2,Sprinkler,0.97
Kidney Beans,36.7,86.4,43.3,4.81,15.1,60.0,594.0,Drip,1.16
Kidney Beans,51.6,42.6,35.0,5.91,25.0,68.0,644.9,Rainfed,0.9
Kidney Beans,42.3,96.7,31.7,6.88,21.7,50.0,689.1,Drip,1.3
Kidney Beans,13.4,8.1,8.5,6.7,18.1,59.8,683.8,Rainfed,0.77
Kidney Beans,62.7,81.2,51.6,6.3,20.2,67.7,1001.2,Drip,1.2
Kidney Beans,37.0,67.8,47.6,6.28,13.3,56.5,753.6,Sprinkler,1.2
Kidney Beans,50.8,79.7,39.7,5.68,32.8,52.6,751.5,Rainfed,0.89
Kidney Beans,57.7,68.2,37.1,5.6,35.4,65.8,569.1,Flood,0.99
Kidney Beans,43.2,82.7,53.8,7.03,20.8,54.5,1008.3,Drip,1.26
Kidney Beans,31.3,51.4,39.7,6.98,32.2,61.1,701.9,Drip,1.22
Kidney Beans,37.6,57.9,39.5,6.17,22.0,78.7,953.3,Sprinkler,1.21
Kidney Beans,28.1,78.4,36.7,6.76,36.7,57.5,607.2,Flood,0.99
Kidney Beans,38.4,71.2,52.9,5.82,16.4,45.1,689.6,Drip,1.35
Kidney Beans,43.3,74.9,32.3,5.57,24.9,48.4,866.1,Drip,1.36
Kidney Beans,68.8,65.4,58.3,5.56,18.7,45.8,742.5,Sprinkler,1.15
Kidney Beans,55.6,95.4,53.9,5.71,18.4,55.2,462.6,Sprinkler,1.14
Kidney Beans,53.0,53.2,53.1,5.23,14.9,41.2,414.8,Flood,0.95
Kidney Beans,34.6,49.8,32.7,6.56,19.0,78.4,411.7,Rainfed,0.9
Kidney Beans,48.3,48.4,58.0,5.49,23.0,41.3,537.7,Drip,1.28
Kidney Beans,21.8,64.0,34.0,6.58,14.0,72.4,646.6,Sprinkler,1.16
Kidney Beans,33.0,52.8,51.8,5.5,15.9,63.1,478.3,Sprinkler,1.04
Kidney Beans,34.4,63.5,30.1,6.17,29.9,54.5,777.3,Sprinkler,1.2
Kidney Beans,13.1,10.8,9.8,5.58,23.8,61.2,691.3,Sprinkler,1.03
Kidney Beans,38.8,46.2,24.4,6.08,16.0,44.2,503.6,Flood,1.07
Kidney Beans,34.0,60.9,58.4,6.57,26.6,51.6,1017.7,Drip,1.13
Kidney Beans,64.3,76.2,45.8,6.83,18.2,61.1,951.7,Drip,1.18
Kidney Beans,24.3,54.0,60.1,5.46,23.7,71.3,481.9,Flood,1.01
Kidney Beans,14.3,10.8,9.4,6.43,26.9,45.5,495.7,Flood,0.93
Kidney Beans,21.4,87.6,47.1,7.29,14.5,72.5,973.7,Rainfed,0.71
Kidney Beans,36.9,81.5,34.1,6.07,20.6,52.1,559.3,Drip,1.42
Kidney Beans,46.6,74.0,42.6,6.46,25.6,42.8,75.3,Rainfed,0.55
Kidney Beans,25.0,49.8,48.7,6.22,25.9,57.0,409.3,Flood,1.04
Kidney Beans,51.6,93.8,41.7,7.24,26.5,56.1,586.9,Rainfed,0.76
Kidney Beans,50.9,88.7,44.8,5.53,18.4,62.3,332.7,Sprinkler,1.08
Kidney Beans,14.1,9.5,10.0,6.35,20.1,52.6,807.1,Drip,1.13
Kidney Beans,45.6,76.5,58.4,5.23,14.1,46.5,341.0,Flood,0.88
Kidney Beans,46.9,79.2,30.7,5.89,32.5,49.5,510.0,Drip,1.26
Kidney Beans,50.9,78.4,42.4,5.74,16.8,62.0,369.1,Drip,1.29
Kidney Beans,21.8,49.1,45.7,6.98,29.2,74.4,794.3,Drip,1.14
Kidney Beans,46.4,51.4,47.2,4.85,16.0,72.2,634.9,Flood,0.96
Kidney Beans,47.5,79.8,53.6,6.86,21.8,43.0,710.4,Sprinkler,1.29
Kidney Beans,45.6,57.2,25.9,6.0,18.5,39.7,91.1,Rainfed,0.59
Kidney Beans,68.3,64.1,23.6,5.61,28.3,68.0,873.1,Drip,1.04
Kidney Beans,10.5,23.6,8.9,5.54,27.2,48.5,748.4,Sprinkler,0.96
Kidney Beans,43.8,43.6,24.6,6.48,16.3,67.8,869.8,Flood,1.01
Kidney Beans,43.7,67.5,51.8,6.58,17.7,21.1,128.0,Rainfed,0.65
Kidney Beans,33.2,72.7,51.7,5.61,21.1,44.7,691.5,Sprinkler,1.29
Kidney Beans,43.7,78.3,63.1,6.51,25.8,47.7,691.0,Drip,1.46
Kidney Beans,58.1,60.8,52.5,6.35,26.2,56.4,384.3,Sprinkler,1.09
Kidney Beans,66.8,52.4,48.8,6.2,19.4,71.8,887.5,Flood,1.01
Kidney Beans,35.2,56.9,37.6,6.18,22.8,26.7,134.4,Rainfed,0.63
Kidney Beans,10.6,25.9,13.9,6.65,22.6,62.1,611.6,Flood,0.93
Kidney Beans,10.8,29.8,9.1,6.85,17.2,57.8,832.2,Sprinkler,1.0
Kidney Beans,23.2,51.8,48.0,6.14,27.1,53.7,857.0,Drip,1.21
Kidney Beans,49.2,58.3,46.6,4.7,23.0,54.2,469.9,Rainfed,0.88
Kidney Beans,63.4,95.6,54.3,6.68,24.5,42.2,844.7,Sprinkler,1.12
Kidney Beans,65.8,68.0,44.4,7.1,18.4,71.9,1014.4,Flood,0.9
Kidney Beans,45.9,51.8,28.6,6.74,13.0,66.5,425.9,Rainfed,0.85
Kidney Beans,60.4,70.5,60.5,6.21,17.3,63.7,780.6,Sprinkler,1.12
Kidney Beans,41.3,42.8,32.4,7.19,26.0,47.6,366.7,Sprinkler,1.01
Kidney Beans,21.3,59.4,49.8,6.35,26.2,46.3,691.7,Drip,1.32
Kidney Beans,27.5,51.6,35.0,6.04,21.5,63.2,648.2,Drip,1.38
Kidney Beans,11.8,25.0,5.3,5.85,19.5,65.1,543.7,Rainfed,0.77
Kidney Beans,67.9,89.6,53.9,6.46,21.6,62.0,776.5,Sprinkler,1.17
